targetID	alnScore	seqIdentity	eVal	locus_tag_nissle	locus_tag_k12
NZ_CP082949.1_cds_WP_001350318.1_1046	NC_000913.3_cds_NP_416846.2_2323	0.831	568	K8943_RS05305	b2344
NZ_CP082949.1_cds_WP_001350349.1_2619	NC_000913.3_cds_YP_026271.1_3776	0.979	783	K8943_RS13395	b4483
NZ_CP082949.1_cds_WP_001350351.1_2561	NC_000913.3_cds_YP_026260.1_3741	0.971	942	K8943_RS13105	b3805
NZ_CP082949.1_cds_WP_001350361.1_3304	NC_000913.3_cds_NP_414606.1_64	0.97	846	K8943_RS16945	b0064
NZ_CP082949.1_cds_WP_001350368.1_3207	NC_000913.3_cds_YP_588478.1_4280	0.966	237	K8943_RS16445	b4567
NZ_CP082949.1_cds_WP_001350385.1_2987	NC_000913.3_cds_NP_418613.2_4110	0.938	1065	K8943_RS15340	b4192
NZ_CP082949.1_cds_WP_001350408.1_2809	NC_000913.3_cds_NP_418457.1_3950	0.981	1545	K8943_RS14430	b4033
NZ_CP082949.1_cds_WP_001350621.1_3657	NC_000913.3_cds_NP_414909.2_368	0.972	624	K8943_RS18750	b0375
NZ_CP082949.1_cds_WP_001350640.1_6	NC_000913.3_cds_NP_415935.2_1404	0.979	531	K8943_RS00030	b1418
NZ_CP082949.1_cds_WP_001350700.1_806	NC_000913.3_cds_NP_416617.1_2096	0.963	2034	K8943_RS04100	b2114
NZ_CP082949.1_cds_WP_001350782.1_3105	NC_000913.3_cds_NP_417130.1_2618	0.763	393	K8943_RS15935	b2643
NZ_CP082949.1_cds_WP_001350888.1_4698	NC_000913.3_cds_NP_415857.2_1327	0.98	1233	K8943_RS24085	b1341
NZ_CP082949.1_cds_WP_001351020.1_4098	NC_000913.3_cds_NP_415398.1_853	0.984	956	K8943_RS21035	b0877
NZ_CP082949.1_cds_WP_001351210.1_2428	NC_000913.3_cds_NP_418116.1_3604	0.971	924	K8943_RS12390	b3660
NZ_CP082949.1_cds_WP_001357400.1_4637	NC_000913.3_cds_NP_415797.1_1262	0.982	738	K8943_RS23780	b1281
NZ_CP082949.1_cds_WP_001357407.1_4605	NC_000913.3_cds_NP_415768.1_1230	0.975	720	K8943_RS23620	b1252
NZ_CP082949.1_cds_WP_001357687.1_1790	NC_000913.3_cds_NP_417514.4_2990	0.935	231	K8943_RS09135	b3042
NZ_CP082949.1_cds_WP_001357805.1_323	NC_000913.3_cds_NP_416283.1_1761	0.975	1359	K8943_RS01635	b1769
NZ_CP082949.1_cds_WP_001361088.1_2519	NC_000913.3_cds_NP_418208.1_3701	0.989	930	K8943_RS12845	b3752
NZ_CP082949.1_cds_WP_001361478.1_2886	NC_000913.3_cds_NP_418512.1_4007	0.974	936	K8943_RS14815	b4088
NZ_CP082949.1_cds_WP_001362115.1_148	NC_000913.3_cds_NP_416114.2_1587	0.977	309	K8943_RS00745	b1597
NZ_CP082949.1_cds_WP_001362934.1_4585	NC_000913.3_cds_NP_415749.1_1210	0.98	459	K8943_RS23520	b1233
NZ_CP082949.1_cds_WP_001363023.1_1506	NC_000913.3_cds_NP_417363.2_2836	0.968	1920	K8943_RS07705	b2887
NZ_CP082949.1_cds_WP_001363024.1_1507	NC_000913.3_cds_NP_417364.2_2837	0.975	1449	K8943_RS07710	b2888
NZ_CP082949.1_cds_WP_001364200.1_713	NC_000913.3_cds_NP_416522.1_2002	1.0	51	K8943_RS03635	b2018
NZ_CP082949.1_cds_WP_001364348.1_2475	NC_000913.3_cds_NP_418163.1_3656	0.973	75	K8943_RS12625	b3707
NZ_CP082949.1_cds_WP_001365534.1_3935	NC_000913.3_cds_YP_588443.1_679	0.977	90	K8943_RS20185	b4513
NZ_CP082949.1_cds_WP_001366457.1_3677	NC_000913.3_cds_NP_414927.1_386	0.984	912	K8943_RS18850	b0393
NZ_CP082949.1_cds_WP_001366880.1_1787	NC_000913.3_cds_NP_417519.4_2995	0.734	132	K8943_RS09120	b3047
NZ_CP082949.1_cds_WP_001367074.1_782	NC_000913.3_cds_b4498_2071	0.972	774	K8943_RS03980	b4498
NZ_CP082949.1_cds_WP_001370843.1_1252	NC_000913.3_cds_NP_417081.2_2569	0.984	324	K8943_RS06365	b2586
NZ_CP082949.1_cds_WP_001374875.1_2982	NC_000913.3_cds_NP_418608.6_4105	0.977	1626	K8943_RS15315	b4187
NZ_CP082949.1_cds_WP_001375021.1_3830	NC_000913.3_cds_NP_415115.2_574	0.95	621	K8943_RS19625	b0583
NZ_CP082949.1_cds_WP_001386572.1_3242	NC_000913.3_cds_NP_414542.1_1	1.0	66	K8943_RS16635	b0001
NZ_CP082949.1_cds_WP_001386830.1_268	NC_000913.3_cds_NP_416230.1_1708	1.0	45	K8943_RS01360	b1715
NZ_CP082949.1_cds_WP_001386836.1_350	NC_000913.3_cds_YP_002791243.1_1788	1.0	75	K8943_RS01770	b4675
NZ_CP082949.1_cds_WP_001386901.1_766	NC_000913.3_cds_YP_002791248.1_2059	0.929	57	K8943_RS03900	b4668
NZ_CP082949.1_cds_WP_001386977.1_1145	NC_000913.3_cds_YP_001165325.1_2447	1.0	60	K8943_RS05835	b4606
NZ_CP082949.1_cds_WP_001386991.1_1259	NC_000913.3_cds_NP_417089.1_2578	0.979	48	K8943_RS06420	b2598
NZ_CP082949.1_cds_WP_001387082.1_1794	NC_000913.3_cds_YP_002791257.1_3001	0.983	60	K8943_RS09155	b4666
NZ_CP082949.1_cds_WP_001387183.1_2528	NC_000913.3_cds_YP_002791259.1_3709	1.0	51	K8943_RS12920	b4669
NZ_CP082949.1_cds_WP_001387276.1_3041	NC_000913.3_cds_YP_003933616.1_4156	1.0	54	K8943_RS15610	b4702
NZ_CP082949.1_cds_WP_001406719.1_4102	NC_000913.3_cds_YP_010051179.1_857	0.986	75	K8943_RS21055	b4770
NZ_CP082949.1_cds_WP_001406816.1_3921	NC_000913.3_cds_YP_001491546.1_664	1.0	87	K8943_RS20115	b4637
NZ_CP082949.1_cds_WP_001441925.1_4387	NC_000913.3_cds_NP_415598.3_1053	0.977	1098	K8943_RS22490	b1080
NZ_CP082949.1_cds_WP_001441952.1_4664	NC_000913.3_cds_NP_415823.1_1292	0.963	222	K8943_RS23915	b1307
NZ_CP082949.1_cds_WP_001441953.1_4666	NC_000913.3_cds_NP_415825.4_1294	0.937	1680	K8943_RS23925	b1309
NZ_CP082949.1_cds_WP_001441954.1_4671	NC_000913.3_cds_NP_415830.2_1299	0.956	789	K8943_RS23950	b1314
NZ_CP082949.1_cds_WP_001441984.1_501	NC_000913.3_cds_YP_010283911.1_1886	0.977	1965	K8943_RS02530	b1888
NZ_CP082949.1_cds_WP_001441990.1_567	NC_000913.3_cds_NP_416472.3_1955	0.939	282	K8943_RS02875	b1963
NZ_CP082949.1_cds_WP_001441996.1_780	NC_000913.3_cds_NP_416589.2_2069	0.974	318	K8943_RS03970	b2085
NZ_CP082949.1_cds_WP_001442018.1_1347	NC_000913.3_cds_NP_417206.1_2686	0.994	351	K8943_RS06890	b2726
NZ_CP082949.1_cds_WP_001443070.1_3777	NC_000913.3_cds_NP_415025.4_485	0.973	855	K8943_RS19355	b0492
NZ_CP082949.1_cds_WP_001443076.1_743	NC_000913.3_cds_NP_416555.2_2035	0.97	480	K8943_RS03785	b2051
NZ_CP082949.1_cds_WP_001443078.1_810	NC_000913.3_cds_NP_416623.2_2100	0.96	1089	K8943_RS04120	b2119
NZ_CP082949.1_cds_WP_001443079.1_826	NC_000913.3_cds_NP_416638.4_2116	0.984	933	K8943_RS04200	b2134
NZ_CP082949.1_cds_WP_001443080.1_828	NC_000913.3_cds_NP_416640.2_2118	0.981	579	K8943_RS04210	b2136
NZ_CP082949.1_cds_WP_001443081.1_928	NC_000913.3_cds_NP_416723.1_2200	0.98	1827	K8943_RS04715	b2219
NZ_CP082949.1_cds_WP_001443083.1_987	NC_000913.3_cds_NP_416786.4_2264	0.975	2727	K8943_RS05010	b2283
NZ_CP082949.1_cds_WP_001443084.1_1088	NC_000913.3_cds_NP_416900.1_2380	0.96	885	K8943_RS05550	b2405
NZ_CP082949.1_cds_WP_001443085.1_1203	NC_000913.3_cds_NP_417029.4_2513	0.974	855	K8943_RS06120	b2534
NZ_CP082949.1_cds_WP_001443088.1_1253	NC_000913.3_cds_NP_417082.1_2570	0.963	1299	K8943_RS06370	b2587
NZ_CP082949.1_cds_WP_001443090.1_1386	NC_000913.3_cds_NP_417249.4_2729	0.927	861	K8943_RS07085	b2769
NZ_CP082949.1_cds_WP_001443092.1_1397	NC_000913.3_cds_NP_417258.4_2738	0.912	697	K8943_RS07140	b2778
NZ_CP082949.1_cds_WP_001443105.1_4439	NC_000913.3_cds_NP_415651.4_1107	0.968	1107	K8943_RS22750	b1133
NZ_CP082949.1_cds_WP_001443119.1_4549	NC_000913.3_cds_NP_415719.2_1177	0.983	1913	K8943_RS23325	b1201
NZ_CP082949.1_cds_WP_001443123.1_4638	NC_000913.3_cds_NP_415798.2_1263	0.966	327	K8943_RS23785	b1282
NZ_CP082949.1_cds_WP_001443124.1_4646	NC_000913.3_cds_NP_415803.2_1271	0.975	1128	K8943_RS23825	b1287
NZ_CP082949.1_cds_WP_001443125.1_22	NC_000913.3_cds_NP_415952.2_1422	0.982	1962	K8943_RS00110	b1435
NZ_CP082949.1_cds_WP_001443128.1_39	NC_000913.3_cds_NP_415970.4_1441	0.972	1500	K8943_RS00195	b1453
NZ_CP082949.1_cds_WP_001443132.1_77	NC_000913.3_cds_NP_416011.1_1480	0.982	2784	K8943_RS00385	b1494
NZ_CP082949.1_cds_WP_001443133.1_99	NC_000913.3_cds_NP_416037.2_1504	0.975	915	K8943_RS00495	b1520
NZ_CP082949.1_cds_WP_001443134.1_125	NC_000913.3_cds_NP_416056.1_1524	0.966	2046	K8943_RS00625	b1538
NZ_CP082949.1_cds_WP_001443142.1_189	NC_000913.3_cds_NP_416153.1_1629	0.983	861	K8943_RS00955	b1636
NZ_CP082949.1_cds_WP_001443145.1_511	NC_000913.3_cds_NP_416414.1_1899	0.964	990	K8943_RS02580	b1901
NZ_CP082949.1_cds_WP_001443151.1_2881	NC_000913.3_cds_NP_418507.2_4002	0.972	1986	K8943_RS14790	b4083
NZ_CP082949.1_cds_WP_001443152.1_2912	NC_000913.3_cds_NP_418538.2_4032	0.918	1644	K8943_RS14945	b4114
NZ_CP082949.1_cds_WP_001443153.1_2949	NC_000913.3_cds_NP_418574.1_4070	0.981	1134	K8943_RS15135	b4150
NZ_CP082949.1_cds_WP_001443154.1_2955	NC_000913.3_cds_NP_418580.2_4076	0.981	1484	K8943_RS15165	b4156
NZ_CP082949.1_cds_WP_001443155.1_2959	NC_000913.3_cds_NP_418586.4_4082	0.974	546	K8943_RS15185	b4162
NZ_CP082949.1_cds_WP_001443156.1_3021	NC_000913.3_cds_NP_418640.1_4136	0.984	639	K8943_RS15510	b4219
NZ_CP082949.1_cds_WP_001443168.1_3400	NC_000913.3_cds_NP_414690.4_148	0.955	2428	K8943_RS17425	b0148
NZ_CP082949.1_cds_WP_001443173.1_2119	NC_000913.3_cds_NP_417855.4_3332	0.979	2553	K8943_RS10835	b3396
NZ_CP082949.1_cds_WP_001443179.1_2268	NC_000913.3_cds_NP_417981.2_3462	0.973	2061	K8943_RS11580	b3524
NZ_CP082949.1_cds_WP_001443183.1_2388	NC_000913.3_cds_NP_418104.2_3592	0.959	1683	K8943_RS12185	b3647
NZ_CP082949.1_cds_WP_001443185.1_2455	NC_000913.3_cds_NP_418144.3_3636	0.962	1215	K8943_RS12525	b3689
NZ_CP082949.1_cds_WP_001443186.1_2476	NC_000913.3_cds_NP_418164.4_3657	0.978	1416	K8943_RS12630	b3708
NZ_CP082949.1_cds_WP_001443189.1_2635	NC_000913.3_cds_NP_418299.1_3792	0.983	933	K8943_RS13495	b3862
NZ_CP082949.1_cds_WP_001443191.1_2657	NC_000913.3_cds_NP_418321.4_3815	0.95	600	K8943_RS13605	b3885
NZ_CP082949.1_cds_WP_001443194.1_3838	NC_000913.3_cds_NP_415122.1_582	0.961	1005	K8943_RS19665	b0590
NZ_CP082949.1_cds_WP_001443195.1_3884	NC_000913.3_cds_NP_415171.1_629	0.964	612	K8943_RS19895	b0638
NZ_CP082949.1_cds_WP_001443198.1_4075	NC_000913.3_cds_NP_415375.1_830	0.954	1113	K8943_RS20920	b0854
NZ_CP082949.1_cds_WP_001443200.1_4173	NC_000913.3_cds_NP_415482.1_938	0.981	2055	K8943_RS21415	b0962
NZ_CP082949.1_cds_WP_001443212.1_1731	NC_000913.3_cds_YP_009518816.1_2951	0.952	146	K8943_RS08840	b4755
NZ_CP082949.1_cds_WP_001443213.1_1782	NC_000913.3_cds_NP_417511.3_2986	0.954	789	K8943_RS09095	b3039
NZ_CP082949.1_cds_WP_001443216.1_1814	NC_000913.3_cds_NP_417541.1_3019	0.975	765	K8943_RS09260	b3070
NZ_CP082949.1_cds_WP_001443219.1_2004	NC_000913.3_cds_YP_026209.1_3211	0.958	1182	K8943_RS10225	b3269
NZ_CP082949.1_cds_WP_001443220.1_2005	NC_000913.3_cds_NP_417736.2_3212	0.979	1104	K8943_RS10230	b3270
NZ_CP082949.1_cds_WP_001443224.1_3580	NC_000913.3_cds_NP_414822.1_284	0.966	330	K8943_RS18360	b0288
NZ_CP082949.1_cds_WP_001443225.1_3613	NC_000913.3_cds_NP_414846.1_306	0.965	1473	K8943_RS18530	b0312
NZ_CP082949.1_cds_WP_001443227.1_3637	NC_000913.3_cds_NP_414871.1_331	0.964	1280	K8943_RS18650	b0337
NZ_CP082949.1_cds_WP_001443229.1_4370	NC_000913.3_cds_NP_415581.1_1036	0.989	561	K8943_RS22405	b1063
NZ_CP082949.1_cds_WP_001443230.1_4386	NC_000913.3_cds_NP_415597.1_1052	0.985	699	K8943_RS22485	b1079
NZ_CP082949.1_cds_WP_001443231.1_4393	NC_000913.3_cds_NP_415605.2_1060	0.991	585	K8943_RS22520	b1087
NZ_CP082949.1_cds_WP_001443233.1_4420	NC_000913.3_cds_NP_415632.1_1087	0.97	3445	K8943_RS22655	b1114
NZ_CP082949.1_cds_WP_001443234.1_4428	NC_000913.3_cds_NP_415640.2_1096	0.974	462	K8943_RS22695	b1122
NZ_CP082949.1_cds_WP_001445422.1_1716	NC_000913.3_cds_NP_417458.1_2936	0.969	759	K8943_RS08765	b2984
NZ_CP082949.1_cds_WP_001445545.1_4500	NC_000913.3_cds_YP_009518767.1_1134	0.936	110	K8943_RS23070	b4739
NZ_CP082949.1_cds_WP_001445606.1_4328	NC_000913.3_cds_NP_416505.2_1981	0.958	1521	K8943_RS22190	b2001
NZ_CP082949.1_cds_WP_001468166.1_2533	NC_000913.3_cds_NP_418220.1_3713	0.941	1544	K8943_RS12945	b3772
NZ_CP082949.1_cds_WP_001468228.1_1948	NC_000913.3_cds_NP_417679.2_3157	0.96	4461	K8943_RS09945	b3212
NZ_CP082949.1_cds_WP_001514015.1_2053	NC_000913.3_cds_NP_417784.4_3260	0.965	1953	K8943_RS10505	b3325
NZ_CP082949.1_cds_WP_001518539.1_4354	NC_000913.3_cds_NP_415564.2_1020	0.976	1422	K8943_RS22325	b1046
NZ_CP082949.1_cds_WP_001524296.1_3928	NC_000913.3_cds_NP_415220.1_672	0.922	2199	K8943_RS20150	b0693
NZ_CP082949.1_cds_WP_001525914.1_2433	NC_000913.3_cds_NP_418120.2_3610	0.972	1335	K8943_RS12415	b3664
NZ_CP082949.1_cds_WP_001528351.1_2915	NC_000913.3_cds_NP_418541.2_4035	0.984	2268	K8943_RS14960	b4117
NZ_CP082949.1_cds_WP_001528517.1_3389	NC_000913.3_cds_NP_414679.1_137	0.725	426	K8943_RS17370	b0137
NZ_CP082949.1_cds_WP_001528761.1_3739	NC_000913.3_cds_NP_414990.2_448	0.985	1551	K8943_RS19165	b0457
NZ_CP082949.1_cds_WP_001528786.1_3823	NC_000913.3_cds_NP_415108.1_566	0.973	1374	K8943_RS19590	b0576
NZ_CP082949.1_cds_WP_001528868.1_4168	NC_000913.3_cds_NP_415477.1_933	0.95	1053	K8943_RS21390	b0957
NZ_CP082949.1_cds_WP_001528879.1_4191	NC_000913.3_cds_NP_415500.1_956	0.977	1290	K8943_RS21510	b0980
NZ_CP082949.1_cds_WP_001528884.1_4217	NC_000913.3_cds_NP_415532.3_991	0.976	1092	K8943_RS21640	b1012
NZ_CP082949.1_cds_WP_001529058.1_4685	NC_000913.3_cds_NP_415843.2_1313	0.979	921	K8943_RS24020	b1327
NZ_CP082949.1_cds_WP_001529100.1_72	NC_000913.3_cds_NP_416006.4_1474	0.974	2400	K8943_RS00360	b1489
NZ_CP082949.1_cds_WP_001529109.1_104	NC_000913.3_cds_NP_416042.2_1509	0.979	1389	K8943_RS00520	b1525
NZ_CP082949.1_cds_WP_001529207.1_223	NC_000913.3_cds_NP_416186.4_1663	0.98	669	K8943_RS01135	b1671
NZ_CP082949.1_cds_WP_001529341.1_954	NC_000913.3_cds_NP_416750.2_2227	0.972	1206	K8943_RS04845	b2247
NZ_CP082949.1_cds_WP_001529412.1_1831	NC_000913.3_cds_NP_417558.2_3036	0.969	987	K8943_RS09345	b3087
NZ_CP082949.1_cds_WP_001529413.1_1837	NC_000913.3_cds_NP_417564.2_3042	0.971	1299	K8943_RS09375	b3093
NZ_CP082949.1_cds_WP_001529442.1_2144	NC_000913.3_cds_YP_026219.1_3355	0.959	1017	K8943_RS10960	b4475
NZ_CP082949.1_cds_WP_001529490.1_2456	NC_000913.3_cds_NP_418145.2_3637	0.963	1064	K8943_RS12530	b3690
NZ_CP082949.1_cds_WP_001529515.1_2748	NC_000913.3_cds_NP_418402.2_3895	0.983	853	K8943_RS14060	b3967
NZ_CP082949.1_cds_WP_001537828.1_1191	NC_000913.3_cds_NP_417017.4_2501	0.972	777	K8943_RS06060	b2522
NZ_CP082949.1_cds_WP_001546207.1_254	NC_000913.3_cds_NP_416216.5_1694	0.97	1647	K8943_RS01290	b1701
NZ_CP082949.1_cds_WP_001546344.1_3199	NC_000913.3_cds_NP_418780.2_4272	0.985	495	K8943_RS16405	b4360
NZ_CP082949.1_cds_WP_001546345.1_3205	NC_000913.3_cds_NP_418786.4_4278	0.988	678	K8943_RS16435	b4366
NZ_CP082949.1_cds_WP_001589297.1_1815	NC_000913.3_cds_NP_417542.1_3020	0.95	645	K8943_RS09265	b3071
NZ_CP082949.1_cds_WP_001700591.1_4618	NC_000913.3_cds_NP_415781.1_1243	1.0	45	K8943_RS23685	b1265
NZ_CP082949.1_cds_WP_001700733.1_271	NC_000913.3_cds_NP_416233.1_1711	1.0	543	K8943_RS01375	b1718
NZ_CP082949.1_cds_WP_001701073.1_1512	NC_000913.3_cds_NP_417367.1_2842	0.986	1098	K8943_RS07735	b2891
NZ_CP082949.1_cds_WP_001703995.1_2624	NC_000913.3_cds_NP_418288.1_3781	0.972	2190	K8943_RS13420	b3846
NZ_CP082949.1_cds_WP_001704024.1_1326	NC_000913.3_cds_NP_417186.1_2666	0.975	360	K8943_RS06785	b2706
NZ_CP082949.1_cds_WP_001704048.1_59	NC_000913.3_cds_NP_415985.1_1454	0.97	3741	K8943_RS00295	b1468
NZ_CP082949.1_cds_WP_001704052.1_4432	NC_000913.3_cds_NP_415644.1_1100	0.984	1137	K8943_RS22715	b1126
NZ_CP082949.1_cds_WP_001704070.1_2112	NC_000913.3_cds_NP_417848.1_3325	0.988	1089	K8943_RS10800	b3389
NZ_CP082949.1_cds_WP_001704095.1_247	NC_000913.3_cds_NP_416209.1_1687	0.984	1596	K8943_RS01255	b1694
NZ_CP082949.1_cds_WP_001704097.1_299	NC_000913.3_cds_NP_416261.1_1739	0.971	1035	K8943_RS01515	b1747
NZ_CP082949.1_cds_WP_001704100.1_389	NC_000913.3_cds_NP_416349.2_1831	0.961	1440	K8943_RS01965	b1835
NZ_CP082949.1_cds_WP_001704105.1_427	NC_000913.3_cds_NP_416855.1_2332	0.853	308	K8943_RS02155	b2354
NZ_CP082949.1_cds_WP_001704106.1_428	NC_000913.3_cds_NP_415674.1_1129	0.922	283	K8943_RS02160	b1156
NZ_CP082949.1_cds_WP_001704140.1_464	NC_000913.3_cds_YP_009518803.1_2333	0.77	261	K8943_RS02345	b2356
NZ_CP082949.1_cds_WP_001704141.1_465	NC_000913.3_cds_YP_009518764.1_1123	0.762	227	K8943_RS02350	b1149
NZ_CP082949.1_cds_WP_001704142.1_467	NC_000913.3_cds_NP_415665.2_1121	0.81	74	K8943_RS02360	b1147
NZ_CP082949.1_cds_WP_001704149.1_547	NC_000913.3_cds_NP_416448.1_1931	0.977	1659	K8943_RS02775	b1938
NZ_CP082949.1_cds_WP_001704155.1_2732	NC_000913.3_cds_NP_418390.1_3883	0.975	1734	K8943_RS13980	b3955
NZ_CP082949.1_cds_WP_001704160.1_1489	NC_000913.3_cds_NP_417345.1_2819	0.975	1779	K8943_RS07620	b2869
NZ_CP082949.1_cds_WP_001704177.1_1796	NC_000913.3_cds_NP_417525.1_3003	0.969	2841	K8943_RS09165	b3053
NZ_CP082949.1_cds_WP_001704195.1_2328	NC_000913.3_cds_NP_418037.1_3521	0.945	1497	K8943_RS11885	b3580
NZ_CP082949.1_cds_WP_001704196.1_2336	NC_000913.3_cds_NP_418048.1_3532	0.982	1392	K8943_RS11925	b3591
NZ_CP082949.1_cds_WP_001704201.1_2452	NC_000913.3_cds_NP_418141.2_3633	0.993	429	K8943_RS12510	b3686
NZ_CP082949.1_cds_WP_001704205.1_2861	NC_000913.3_cds_NP_418493.1_3986	0.97	1959	K8943_RS14690	b4069
NZ_CP082949.1_cds_WP_001704217.1_3625	NC_000913.3_cds_NP_414858.1_319	0.966	1383	K8943_RS18590	b0324
NZ_CP082949.1_cds_WP_001704237.1_3032	NC_000913.3_cds_NP_418654.1_4148	0.968	1374	K8943_RS15565	b4233
NZ_CP082949.1_cds_WP_001704244.1_4720	NC_000913.3_cds_NP_415929.1_1399	0.964	1293	K8943_RS24195	b1411
NZ_CP082949.1_cds_WP_001704245.1_37	NC_000913.3_cds_NP_415968.1_1439	0.97	2103	K8943_RS00185	b1451
NZ_CP082949.1_cds_WP_001704251.1_3755	NC_000913.3_cds_NP_415006.1_465	0.986	1875	K8943_RS19245	b0473
NZ_CP082949.1_cds_WP_001704252.1_3767	NC_000913.3_cds_NP_415017.1_476	0.962	2505	K8943_RS19305	b0484
NZ_CP082949.1_cds_WP_001704254.1_3893	NC_000913.3_cds_NP_415187.1_645	0.973	741	K8943_RS19940	b0654
NZ_CP082949.1_cds_WP_001704255.1_3900	NC_000913.3_cds_NP_415194.1_652	0.978	1425	K8943_RS19975	b0661
NZ_CP082949.1_cds_WP_001704258.1_3337	NC_000913.3_cds_NP_414634.1_93	0.982	921	K8943_RS17110	b0092
NZ_CP082949.1_cds_WP_001704265.1_3260	NC_000913.3_cds_NP_414560.1_19	0.928	1167	K8943_RS16725	b0019
NZ_CP082949.1_cds_WP_001704269.1_3245	NC_000913.3_cds_NP_414545.1_4	0.979	1287	K8943_RS16650	b0004
NZ_CP082949.1_cds_WP_001704301.1_3404	NC_000913.3_cds_NP_414694.1_153	0.964	891	K8943_RS17445	b0152
NZ_CP082949.1_cds_WP_001704328.1_4621	NC_000913.3_cds_NP_415784.1_1246	0.953	1896	K8943_RS23700	b1268
NZ_CP082949.1_cds_WP_001704329.1_4669	NC_000913.3_cds_NP_415828.1_1297	0.964	843	K8943_RS23940	b1312
NZ_CP082949.1_cds_WP_001704336.1_745	NC_000913.3_cds_NP_416557.1_2037	0.973	1122	K8943_RS03795	b2053
NZ_CP082949.1_cds_WP_001704339.1_760	NC_000913.3_cds_NP_416571.1_2051	0.971	3316	K8943_RS03870	b2067
NZ_CP082949.1_cds_WP_001704342.1_805	NC_000913.3_cds_NP_416616.4_2095	0.969	1110	K8943_RS04095	b2113
NZ_CP082949.1_cds_WP_001704349.1_993	NC_000913.3_cds_NP_416792.1_2270	0.974	945	K8943_RS05040	b2289
NZ_CP082949.1_cds_WP_001704358.1_1190	NC_000913.3_ncrna_b4440_100	0.976	126	K8943_RS24285	b4440
NZ_CP082949.1_cds_WP_001776325.1_3953	NC_000913.3_cds_NP_415254.1_706	0.983	2802	K8943_RS20275	b0726
NZ_CP082949.1_cds_WP_001776329.1_4016	NC_000913.3_cds_NP_415317.4_770	0.967	672	K8943_RS20625	b0796
NZ_CP082949.1_cds_WP_001776334.1_4150	NC_000913.3_cds_NP_415452.1_908	0.963	2613	K8943_RS21300	b0932
NZ_CP082949.1_cds_WP_001815854.1_4629	NC_000913.3_cds_YP_588449.3_1254	0.978	141	K8943_RS23740	b4522
NZ_CP082949.1_cds_WP_010723084.1_3395	NC_000913.3_cds_NP_414685.4_143	0.977	1398	K8943_RS17400	b0143
NZ_CP082949.1_cds_WP_010723106.1_514	NC_000913.3_cds_YP_002791245.1_1902	0.988	87	K8943_RS02595	b4663
NZ_CP082949.1_cds_WP_010723108.1_708	NC_000913.3_cds_YP_002791246.1_1997	1.0	63	K8943_RS03610	b4678
NZ_CP082949.1_cds_WP_010723117.1_1069	NC_000913.3_cds_YP_002791250.1_2359	1.0	72	K8943_RS05425	b4680
NZ_CP082949.1_cds_WP_010723222.1_1900	NC_000913.3_cds_YP_002791258.1_3107	1.0	81	K8943_RS09695	b4685
NZ_CP082949.1_cds_WP_010723271.1_2960	NC_000913.3_cds_YP_002791261.1_4083	1.0	54	K8943_RS15205	b4670
NZ_CP082949.1_cds_WP_011076177.1_3396	NC_000913.3_cds_NP_414686.3_144	0.937	897	K8943_RS17405	b0144
NZ_CP082949.1_cds_WP_011076399.1_62	NC_000913.3_cds_NP_415991.1_1459	0.98	3048	K8943_RS00310	b1474
NZ_CP082949.1_cds_WP_011076428.1_411	NC_000913.3_cds_NP_416371.4_1853	0.979	933	K8943_RS02075	b1857
NZ_CP082949.1_cds_WP_011076488.1_960	NC_000913.3_cds_NP_416756.6_2233	0.979	1138	K8943_RS04875	b2253
NZ_CP082949.1_cds_WP_011076685.1_2431	NC_000913.3_cds_NP_418118.2_3608	0.931	1191	K8943_RS12405	b3662
NZ_CP082949.1_cds_WP_011076705.1_2671	NC_000913.3_cds_NP_418330.1_3824	0.974	3051	K8943_RS13675	b3894
NZ_CP082949.1_cds_WP_011076734.1_2876	NC_000913.3_cds_NP_418503.1_3997	0.983	2148	K8943_RS14765	b4079
NZ_CP082949.1_cds_WP_014639575.1_4216	NC_000913.3_cds_NP_415531.2_990	0.975	693	K8943_RS21635	b1011
NZ_CP082949.1_cds_WP_014639617.1_143	NC_000913.3_cds_NP_416109.2_1582	0.972	1257	K8943_RS00715	b1592
NZ_CP082949.1_cds_WP_014639672.1_2227	NC_000913.3_cds_NP_417948.4_3426	0.798	1053	K8943_RS11375	b3491
NZ_CP082949.1_cds_WP_015912519.1_622	NC_000913.3_cds_NP_416491.3_1969	0.984	1644	K8943_RS03170	b1985
NZ_CP082949.1_cds_WP_016265889.1_2773	NC_000913.3_cds_NP_418429.1_3921	0.984	696	K8943_RS14225	b4001
NZ_CP082949.1_cds_WP_016265893.1_941	NC_000913.3_cds_NP_416736.1_2212	0.824	3759	K8943_RS04780	b2233
NZ_CP082949.1_cds_WP_016265898.1_139	NC_000913.3_cds_NP_416105.4_1578	0.982	2424	K8943_RS00695	b1588
NZ_CP082949.1_cds_WP_016265910.1_4564	NC_000913.3_cds_YP_025297.1_1192	0.953	108	K8943_RS23400	b4419
NZ_CP082949.1_cds_WP_016265943.1_4419	NC_000913.3_cds_NP_415631.1_1086	0.969	963	K8943_RS22650	b1113
NZ_CP082949.1_cds_WP_016265956.1_2265	NC_000913.3_cds_NP_417978.2_3459	0.983	900	K8943_RS11565	b3521
NZ_CP082949.1_cds_WP_023148853.1_4642	NC_000913.3_cds_YP_010051182.1_1267	0.984	129	K8943_RS23805	b4772
