query	target	identity	alignment_length	mismatches	gap_openings	query_start	query_end	target_start	target_end	evalue	bit_score	genome_id	query_gene	target_info	target_location	strand	start	end	locus_tag	chr_id	midpoint	queryGenes_locus	locusTag_locus	set_queryGenes_locus	start_min	end_max	set_locusTag_locus	variant	Info	Cluster
AYG21327.1|CP032667.1	CP027205.2_cds_AVN03359.1_4524	0.688	1365	423	0	10	1374	1	1356	1.763e-201	627	GCA_002811555.2	yihP	lcl|CP027205.2_cds_AVN03359.1_4524 [locus_tag=CXB56_27140] [protein=MFS transporter] [protein_id=AVN03359.1] [location=4632217..4633620] [gbkey=CDS]	4632217..4633620	+	4632217	4633620	CXB56_27140	CP027205.2	4632918.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CXB56_27145/CXB56_27140/CXB56_27140/CXB56_27135/CXB56_27135/CXB56_27130/CXB56_27125/CXB56_27120/CXB56_27115/CXB56_27110/CXB56_27105/CXB56_27100	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4622529	4634380	CXB56_27100~CXB56_27105~CXB56_27110~CXB56_27115~CXB56_27120~CXB56_27125~CXB56_27130~CXB56_27135~CXB56_27140~CXB56_27145	long		7 (B1)
AYG21329.1|CP032667.1	CP027205.2_cds_AVN03360.1_4525	1.0	690	0	0	1	690	1	690	1.516e-159	492	GCA_002811555.2	ompL	lcl|CP027205.2_cds_AVN03360.1_4525 [gene=ompL] [locus_tag=CXB56_27145] [protein=porin OmpL] [protein_id=AVN03360.1] [location=4633688..4634380] [gbkey=CDS]	4633688..4634380	+	4633688	4634380	CXB56_27145	CP027205.2	4634034.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CXB56_27145/CXB56_27140/CXB56_27140/CXB56_27135/CXB56_27135/CXB56_27130/CXB56_27125/CXB56_27120/CXB56_27115/CXB56_27110/CXB56_27105/CXB56_27100	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	4622529	4634380	CXB56_27100~CXB56_27105~CXB56_27110~CXB56_27115~CXB56_27120~CXB56_27125~CXB56_27130~CXB56_27135~CXB56_27140~CXB56_27145	long		7 (B1)
AYG21320.1|CP032667.1	CP027255.1_cds_AVL08834.1_1863	0.71	780	226	0	1	780	1	780	2.572e-117	372	GCA_002996665.1	yihW	lcl|CP027255.1_cds_AVL08834.1_1863 [locus_tag=C6C13_09590] [protein=DeoR/GlpR transcriptional regulator] [protein_id=AVL08834.1] [location=complement(1872083..1872871)] [gbkey=CDS]	complement(1872083..1872871)	-	1872083	1872871	C6C13_09590	CP027255.1	1872477.0	yihT/yihU/yihV/yihW	C6C13_09605/C6C13_09600/C6C13_09595/C6C13_09590	yihT~yihU~yihV~yihW	1872083	1875770	C6C13_09590~C6C13_09595~C6C13_09600~C6C13_09605	short		7 (B1)
AYG21321.1|CP032667.1	CP027255.1_cds_AVL08835.1_1864	0.668	894	296	0	1	894	1	894	4.441e-125	397	GCA_002996665.1	yihV	lcl|CP027255.1_cds_AVL08835.1_1864 [locus_tag=C6C13_09595] [protein=sugar kinase] [protein_id=AVL08835.1] [location=complement(1872911..1873807)] [gbkey=CDS]	complement(1872911..1873807)	-	1872911	1873807	C6C13_09595	CP027255.1	1873359.0	yihT/yihU/yihV/yihW	C6C13_09605/C6C13_09600/C6C13_09595/C6C13_09590	yihT~yihU~yihV~yihW	1872083	1875770	C6C13_09590~C6C13_09595~C6C13_09600~C6C13_09605	short		7 (B1)
AYG21322.1|CP032667.1	CP027255.1_cds_AVL08836.1_1865	0.719	876	246	0	1	876	1	876	1.632e-134	424	GCA_002996665.1	yihU	lcl|CP027255.1_cds_AVL08836.1_1865 [locus_tag=C6C13_09600] [protein=sulfolactaldehyde 3-reductase] [protein_id=AVL08836.1] [location=1873980..1874858] [gbkey=CDS]	1873980..1874858	+	1873980	1874858	C6C13_09600	CP027255.1	1874419.0	yihT/yihU/yihV/yihW	C6C13_09605/C6C13_09600/C6C13_09595/C6C13_09590	yihT~yihU~yihV~yihW	1872083	1875770	C6C13_09590~C6C13_09595~C6C13_09600~C6C13_09605	short		7 (B1)
AYG21323.1|CP032667.1	CP027255.1_cds_AVL08837.1_1866	0.672	864	283	0	10	873	22	885	1.222e-121	387	GCA_002996665.1	yihT	lcl|CP027255.1_cds_AVL08837.1_1866 [locus_tag=C6C13_09605] [protein=aldolase] [protein_id=AVL08837.1] [location=1874883..1875770] [gbkey=CDS]	1874883..1875770	+	1874883	1875770	C6C13_09605	CP027255.1	1875326.5	yihT/yihU/yihV/yihW	C6C13_09605/C6C13_09600/C6C13_09595/C6C13_09590	yihT~yihU~yihV~yihW	1872083	1875770	C6C13_09590~C6C13_09595~C6C13_09600~C6C13_09605	short		7 (B1)
AYG21320.1|CP032667.1	CP027430.1_cds_AVM04249.1_2126	0.935	783	51	0	1	783	1	783	2.327e-166	514	GCA_002993265.1	yihW	lcl|CP027430.1_cds_AVM04249.1_2126 [locus_tag=C6P57_10845] [protein=DeoR family transcriptional regulator] [protein_id=AVM04249.1] [location=complement(2072492..2073277)] [gbkey=CDS]	complement(2072492..2073277)	-	2072492	2073277	C6P57_10845	CP027430.1	2072884.5	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	C6P57_10890/C6P57_10885/C6P57_10885/C6P57_10880/C6P57_10880/C6P57_10875/C6P57_10870/C6P57_10865/C6P57_10860/C6P57_10855/C6P57_10850/C6P57_10845	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2072492	2084232	C6P57_10845~C6P57_10850~C6P57_10855~C6P57_10860~C6P57_10865~C6P57_10870~C6P57_10875~C6P57_10880~C6P57_10885~C6P57_10890	long		2 (A)
AYG21321.1|CP032667.1	CP027430.1_cds_AVM04250.1_2127	0.956	894	39	0	1	894	1	894	7.358999999999999e-196	601	GCA_002993265.1	yihV	lcl|CP027430.1_cds_AVM04250.1_2127 [locus_tag=C6P57_10850] [protein=ribokinase] [protein_id=AVM04250.1] [location=complement(2073311..2074207)] [gbkey=CDS]	complement(2073311..2074207)	-	2073311	2074207	C6P57_10850	CP027430.1	2073759.0	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	C6P57_10890/C6P57_10885/C6P57_10885/C6P57_10880/C6P57_10880/C6P57_10875/C6P57_10870/C6P57_10865/C6P57_10860/C6P57_10855/C6P57_10850/C6P57_10845	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2072492	2084232	C6P57_10845~C6P57_10850~C6P57_10855~C6P57_10860~C6P57_10865~C6P57_10870~C6P57_10875~C6P57_10880~C6P57_10885~C6P57_10890	long		2 (A)
AYG21322.1|CP032667.1	CP027430.1_cds_AVM04251.1_2128	0.93	894	63	0	1	894	1	894	1.997e-189	582	GCA_002993265.1	yihU	lcl|CP027430.1_cds_AVM04251.1_2128 [locus_tag=C6P57_10855] [protein=sulfolactaldehyde 3-reductase] [protein_id=AVM04251.1] [location=2074375..2075271] [gbkey=CDS]	2074375..2075271	+	2074375	2075271	C6P57_10855	CP027430.1	2074823.0	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	C6P57_10890/C6P57_10885/C6P57_10885/C6P57_10880/C6P57_10880/C6P57_10875/C6P57_10870/C6P57_10865/C6P57_10860/C6P57_10855/C6P57_10850/C6P57_10845	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2072492	2084232	C6P57_10845~C6P57_10850~C6P57_10855~C6P57_10860~C6P57_10865~C6P57_10870~C6P57_10875~C6P57_10880~C6P57_10885~C6P57_10890	long		2 (A)
AYG21323.1|CP032667.1	CP027430.1_cds_AVM04252.1_2129	0.952	876	42	0	1	876	1	876	8.836e-191	586	GCA_002993265.1	yihT	lcl|CP027430.1_cds_AVM04252.1_2129 [locus_tag=C6P57_10860] [protein=sulfofructosephosphate aldolase] [protein_id=AVM04252.1] [location=2075295..2076173] [gbkey=CDS]	2075295..2076173	+	2075295	2076173	C6P57_10860	CP027430.1	2075734.0	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	C6P57_10890/C6P57_10885/C6P57_10885/C6P57_10880/C6P57_10880/C6P57_10875/C6P57_10870/C6P57_10865/C6P57_10860/C6P57_10855/C6P57_10850/C6P57_10845	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2072492	2084232	C6P57_10845~C6P57_10850~C6P57_10855~C6P57_10860~C6P57_10865~C6P57_10870~C6P57_10875~C6P57_10880~C6P57_10885~C6P57_10890	long		2 (A)
AYG21324.1|CP032667.1	CP027430.1_cds_AVM04253.1_2130	1.0	1239	0	0	1	1239	1	1239	3.5949999999999995e-299	906	GCA_002993265.1	yihS	lcl|CP027430.1_cds_AVM04253.1_2130 [locus_tag=C6P57_10865] [protein=sulfoquinovose isomerase] [protein_id=AVM04253.1] [location=2076190..2077431] [gbkey=CDS]	2076190..2077431	+	2076190	2077431	C6P57_10865	CP027430.1	2076810.5	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	C6P57_10890/C6P57_10885/C6P57_10885/C6P57_10880/C6P57_10880/C6P57_10875/C6P57_10870/C6P57_10865/C6P57_10860/C6P57_10855/C6P57_10850/C6P57_10845	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2072492	2084232	C6P57_10845~C6P57_10850~C6P57_10855~C6P57_10860~C6P57_10865~C6P57_10870~C6P57_10875~C6P57_10880~C6P57_10885~C6P57_10890	long		2 (A)
AYG21325.1|CP032667.1	CP027430.1_cds_AVM04254.1_2131	0.996	924	4	0	1	924	1	924	9.120000000000001e-213	650	GCA_002993265.1	yihR	lcl|CP027430.1_cds_AVM04254.1_2131 [locus_tag=C6P57_10870] [protein=aldose epimerase] [protein_id=AVM04254.1] [location=2077545..2078471] [gbkey=CDS]	2077545..2078471	+	2077545	2078471	C6P57_10870	CP027430.1	2078008.0	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	C6P57_10890/C6P57_10885/C6P57_10885/C6P57_10880/C6P57_10880/C6P57_10875/C6P57_10870/C6P57_10865/C6P57_10860/C6P57_10855/C6P57_10850/C6P57_10845	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2072492	2084232	C6P57_10845~C6P57_10850~C6P57_10855~C6P57_10860~C6P57_10865~C6P57_10870~C6P57_10875~C6P57_10880~C6P57_10885~C6P57_10890	long		2 (A)
AYG21326.1|CP032667.1	CP027430.1_cds_AVM04255.1_2132	1.0	1962	0	0	73	2034	40	2001	0.0	1419	GCA_002993265.1	yihQ	lcl|CP027430.1_cds_AVM04255.1_2132 [locus_tag=C6P57_10875] [protein=alpha-glucosidase] [protein_id=AVM04255.1] [location=2078596..2080599] [gbkey=CDS]	2078596..2080599	+	2078596	2080599	C6P57_10875	CP027430.1	2079597.5	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	C6P57_10890/C6P57_10885/C6P57_10885/C6P57_10880/C6P57_10880/C6P57_10875/C6P57_10870/C6P57_10865/C6P57_10860/C6P57_10855/C6P57_10850/C6P57_10845	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2072492	2084232	C6P57_10845~C6P57_10850~C6P57_10855~C6P57_10860~C6P57_10865~C6P57_10870~C6P57_10875~C6P57_10880~C6P57_10885~C6P57_10890	long		2 (A)
AYG21328.1|CP032667.1	CP027430.1_cds_AVM04256.1_2133	0.68	1365	434	0	1	1356	10	1374	2.037e-198	618	GCA_002993265.1	yihO	lcl|CP027430.1_cds_AVM04256.1_2133 [locus_tag=C6P57_10880] [protein=MFS transporter] [protein_id=AVM04256.1] [location=2080645..2082030] [gbkey=CDS]	2080645..2082030	+	2080645	2082030	C6P57_10880	CP027430.1	2081337.5	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	C6P57_10890/C6P57_10885/C6P57_10885/C6P57_10880/C6P57_10880/C6P57_10875/C6P57_10870/C6P57_10865/C6P57_10860/C6P57_10855/C6P57_10850/C6P57_10845	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2072492	2084232	C6P57_10845~C6P57_10850~C6P57_10855~C6P57_10860~C6P57_10865~C6P57_10870~C6P57_10875~C6P57_10880~C6P57_10885~C6P57_10890	long		2 (A)
AYG21328.1|CP032667.1	CP027430.1_cds_AVM04257.1_2134	0.943	1401	80	0	1	1401	1	1401	4.735e-305	926	GCA_002993265.1	yihO	lcl|CP027430.1_cds_AVM04257.1_2134 [locus_tag=C6P57_10885] [protein=MFS transporter] [protein_id=AVM04257.1] [location=2082070..2083473] [gbkey=CDS]	2082070..2083473	+	2082070	2083473	C6P57_10885	CP027430.1	2082771.5	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	C6P57_10890/C6P57_10885/C6P57_10885/C6P57_10880/C6P57_10880/C6P57_10875/C6P57_10870/C6P57_10865/C6P57_10860/C6P57_10855/C6P57_10850/C6P57_10845	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2072492	2084232	C6P57_10845~C6P57_10850~C6P57_10855~C6P57_10860~C6P57_10865~C6P57_10870~C6P57_10875~C6P57_10880~C6P57_10885~C6P57_10890	long		2 (A)
AYG21329.1|CP032667.1	CP027430.1_cds_AVM06645.1_2135	1.0	690	0	0	1	690	1	690	6.452e-159	490	GCA_002993265.1	ompL	lcl|CP027430.1_cds_AVM06645.1_2135 [locus_tag=C6P57_10890] [protein=porin OmpL] [protein_id=AVM06645.1] [location=2083540..2084232] [gbkey=CDS]	2083540..2084232	+	2083540	2084232	C6P57_10890	CP027430.1	2083886.0	ompL/yihP/yihO/yihP/yihO/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	C6P57_10890/C6P57_10885/C6P57_10885/C6P57_10880/C6P57_10880/C6P57_10875/C6P57_10870/C6P57_10865/C6P57_10860/C6P57_10855/C6P57_10850/C6P57_10845	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	2072492	2084232	C6P57_10845~C6P57_10850~C6P57_10855~C6P57_10860~C6P57_10865~C6P57_10870~C6P57_10875~C6P57_10880~C6P57_10885~C6P57_10890	long		2 (A)
AYG21329.1|CP032667.1	CP027701.1_cds_AVR71114.1_122	1.0	690	0	0	1	690	1	690	4.127e-160	494	GCA_003030365.1	ompL	lcl|CP027701.1_cds_AVR71114.1_122 [locus_tag=CYU58_00685] [protein=porin OmpL] [protein_id=AVR71114.1] [location=complement(137713..138405)] [gbkey=CDS]	complement(137713..138405)	-	137713	138405	CYU58_00685	CP027701.1	138059.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CYU58_00685/CYU58_00690/CYU58_00690/CYU58_00695/CYU58_00695/CYU58_00700/CYU58_00705/CYU58_00710/CYU58_00715/CYU58_00720/CYU58_00725/CYU58_00730	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	137713	149564	CYU58_00685~CYU58_00690~CYU58_00695~CYU58_00700~CYU58_00705~CYU58_00710~CYU58_00715~CYU58_00720~CYU58_00725~CYU58_00730	long		2 (A)
AYG21328.1|CP032667.1	CP027701.1_cds_AVR71115.1_123	0.958	1401	59	0	1	1401	1	1401	6.78e-311	943	GCA_003030365.1	yihO	lcl|CP027701.1_cds_AVR71115.1_123 [locus_tag=CYU58_00690] [protein=MFS transporter] [protein_id=AVR71115.1] [location=complement(138473..139876)] [gbkey=CDS]	complement(138473..139876)	-	138473	139876	CYU58_00690	CP027701.1	139174.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CYU58_00685/CYU58_00690/CYU58_00690/CYU58_00695/CYU58_00695/CYU58_00700/CYU58_00705/CYU58_00710/CYU58_00715/CYU58_00720/CYU58_00725/CYU58_00730	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	137713	149564	CYU58_00685~CYU58_00690~CYU58_00695~CYU58_00700~CYU58_00705~CYU58_00710~CYU58_00715~CYU58_00720~CYU58_00725~CYU58_00730	long		2 (A)
AYG21328.1|CP032667.1	CP027701.1_cds_AVR71116.1_124	0.683	1365	430	0	1	1356	10	1374	3.374000000000001e-199	620	GCA_003030365.1	yihO	lcl|CP027701.1_cds_AVR71116.1_124 [locus_tag=CYU58_00695] [protein=MFS transporter] [protein_id=AVR71116.1] [location=complement(139919..141304)] [gbkey=CDS]	complement(139919..141304)	-	139919	141304	CYU58_00695	CP027701.1	140611.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CYU58_00685/CYU58_00690/CYU58_00690/CYU58_00695/CYU58_00695/CYU58_00700/CYU58_00705/CYU58_00710/CYU58_00715/CYU58_00720/CYU58_00725/CYU58_00730	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	137713	149564	CYU58_00685~CYU58_00690~CYU58_00695~CYU58_00700~CYU58_00705~CYU58_00710~CYU58_00715~CYU58_00720~CYU58_00725~CYU58_00730	long		2 (A)
AYG21326.1|CP032667.1	CP027701.1_cds_AVR71117.1_125	1.0	2034	0	0	1	2034	1	2034	0.0	1469	GCA_003030365.1	yihQ	lcl|CP027701.1_cds_AVR71117.1_125 [locus_tag=CYU58_00700] [protein=alpha-glucosidase] [protein_id=AVR71117.1] [location=complement(141350..143386)] [gbkey=CDS]	complement(141350..143386)	-	141350	143386	CYU58_00700	CP027701.1	142368.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CYU58_00685/CYU58_00690/CYU58_00690/CYU58_00695/CYU58_00695/CYU58_00700/CYU58_00705/CYU58_00710/CYU58_00715/CYU58_00720/CYU58_00725/CYU58_00730	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	137713	149564	CYU58_00685~CYU58_00690~CYU58_00695~CYU58_00700~CYU58_00705~CYU58_00710~CYU58_00715~CYU58_00720~CYU58_00725~CYU58_00730	long		2 (A)
AYG21325.1|CP032667.1	CP027701.1_cds_AVR71118.1_126	0.996	924	4	0	1	924	1	924	9.966e-213	650	GCA_003030365.1	yihR	lcl|CP027701.1_cds_AVR71118.1_126 [locus_tag=CYU58_00705] [protein=aldose-1-epimerase] [protein_id=AVR71118.1] [location=complement(143585..144511)] [gbkey=CDS]	complement(143585..144511)	-	143585	144511	CYU58_00705	CP027701.1	144048.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CYU58_00685/CYU58_00690/CYU58_00690/CYU58_00695/CYU58_00695/CYU58_00700/CYU58_00705/CYU58_00710/CYU58_00715/CYU58_00720/CYU58_00725/CYU58_00730	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	137713	149564	CYU58_00685~CYU58_00690~CYU58_00695~CYU58_00700~CYU58_00705~CYU58_00710~CYU58_00715~CYU58_00720~CYU58_00725~CYU58_00730	long		2 (A)
AYG21324.1|CP032667.1	CP027701.1_cds_AVR71119.1_127	1.0	1239	0	0	1	1239	1	1239	3.9289999999999997e-299	906	GCA_003030365.1	yihS	lcl|CP027701.1_cds_AVR71119.1_127 [locus_tag=CYU58_00710] [protein=sulfoquinovose isomerase] [protein_id=AVR71119.1] [location=complement(144625..145866)] [gbkey=CDS]	complement(144625..145866)	-	144625	145866	CYU58_00710	CP027701.1	145245.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CYU58_00685/CYU58_00690/CYU58_00690/CYU58_00695/CYU58_00695/CYU58_00700/CYU58_00705/CYU58_00710/CYU58_00715/CYU58_00720/CYU58_00725/CYU58_00730	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	137713	149564	CYU58_00685~CYU58_00690~CYU58_00695~CYU58_00700~CYU58_00705~CYU58_00710~CYU58_00715~CYU58_00720~CYU58_00725~CYU58_00730	long		2 (A)
AYG21323.1|CP032667.1	CP027701.1_cds_AVR71120.1_128	0.952	876	42	0	1	876	1	876	9.656e-191	586	GCA_003030365.1	yihT	lcl|CP027701.1_cds_AVR71120.1_128 [locus_tag=CYU58_00715] [protein=sulfofructosephosphate aldolase] [protein_id=AVR71120.1] [location=complement(145883..146761)] [gbkey=CDS]	complement(145883..146761)	-	145883	146761	CYU58_00715	CP027701.1	146322.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CYU58_00685/CYU58_00690/CYU58_00690/CYU58_00695/CYU58_00695/CYU58_00700/CYU58_00705/CYU58_00710/CYU58_00715/CYU58_00720/CYU58_00725/CYU58_00730	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	137713	149564	CYU58_00685~CYU58_00690~CYU58_00695~CYU58_00700~CYU58_00705~CYU58_00710~CYU58_00715~CYU58_00720~CYU58_00725~CYU58_00730	long		2 (A)
AYG21322.1|CP032667.1	CP027701.1_cds_AVR71121.1_129	0.935	894	58	0	1	894	1	894	9.335e-191	586	GCA_003030365.1	yihU	lcl|CP027701.1_cds_AVR71121.1_129 [locus_tag=CYU58_00720] [protein=3-sulfolactaldehyde reductase] [protein_id=AVR71121.1] [location=complement(146785..147681)] [gbkey=CDS]	complement(146785..147681)	-	146785	147681	CYU58_00720	CP027701.1	147233.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CYU58_00685/CYU58_00690/CYU58_00690/CYU58_00695/CYU58_00695/CYU58_00700/CYU58_00705/CYU58_00710/CYU58_00715/CYU58_00720/CYU58_00725/CYU58_00730	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	137713	149564	CYU58_00685~CYU58_00690~CYU58_00695~CYU58_00700~CYU58_00705~CYU58_00710~CYU58_00715~CYU58_00720~CYU58_00725~CYU58_00730	long		2 (A)
AYG21321.1|CP032667.1	CP027701.1_cds_AVR71122.1_130	0.956	894	39	0	1	894	1	894	8.041999999999999e-196	601	GCA_003030365.1	yihV	lcl|CP027701.1_cds_AVR71122.1_130 [locus_tag=CYU58_00725] [protein=ribokinase] [protein_id=AVR71122.1] [location=147849..148745] [gbkey=CDS]	147849..148745	+	147849	148745	CYU58_00725	CP027701.1	148297.0	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CYU58_00685/CYU58_00690/CYU58_00690/CYU58_00695/CYU58_00695/CYU58_00700/CYU58_00705/CYU58_00710/CYU58_00715/CYU58_00720/CYU58_00725/CYU58_00730	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	137713	149564	CYU58_00685~CYU58_00690~CYU58_00695~CYU58_00700~CYU58_00705~CYU58_00710~CYU58_00715~CYU58_00720~CYU58_00725~CYU58_00730	long		2 (A)
AYG21320.1|CP032667.1	CP027701.1_cds_AVR71123.1_131	0.935	783	51	0	1	783	1	783	2.544e-166	514	GCA_003030365.1	yihW	lcl|CP027701.1_cds_AVR71123.1_131 [locus_tag=CYU58_00730] [protein=DeoR family transcriptional regulator] [protein_id=AVR71123.1] [location=148779..149564] [gbkey=CDS]	148779..149564	+	148779	149564	CYU58_00730	CP027701.1	149171.5	ompL/yihO/yihP/yihO/yihP/yihQ/yihR/yihS/yihT/yihU/yihV/yihW	CYU58_00685/CYU58_00690/CYU58_00690/CYU58_00695/CYU58_00695/CYU58_00700/CYU58_00705/CYU58_00710/CYU58_00715/CYU58_00720/CYU58_00725/CYU58_00730	ompL~yihO~yihP~yihQ~yihR~yihS~yihT~yihU~yihV~yihW	137713	149564	CYU58_00685~CYU58_00690~CYU58_00695~CYU58_00700~CYU58_00705~CYU58_00710~CYU58_00715~CYU58_00720~CYU58_00725~CYU58_00730	long		2 (A)
AYG21323.1|CP032667.1	CP028110.1_cds_AWJ27132.1_2243	0.672	864	283	0	10	873	22	885	1.311e-121	387	GCA_003112145.1	yihT	lcl|CP028110.1_cds_AWJ27132.1_2243 [locus_tag=I3S_11480] [protein=aldolase] [protein_id=AWJ27132.1] [location=complement(2158555..2159442)] [gbkey=CDS]	complement(2158555..2159442)	-	2158555	2159442	I3S_11480	CP028110.1	2158998.5	yihT/yihU/yihV/yihW	I3S_11480/I3S_11485/I3S_11490/I3S_11495	yihT~yihU~yihV~yihW	2158555	2162242	I3S_11480~I3S_11485~I3S_11490~I3S_11495	short	STEC	7 (B1)
AYG21322.1|CP032667.1	CP028110.1_cds_AWJ27133.1_2244	0.717	876	248	0	1	876	1	876	3.286e-134	423	GCA_003112145.1	yihU	lcl|CP028110.1_cds_AWJ27133.1_2244 [locus_tag=I3S_11485] [protein=sulfolactaldehyde 3-reductase] [protein_id=AWJ27133.1] [location=complement(2159467..2160345)] [gbkey=CDS]	complement(2159467..2160345)	-	2159467	2160345	I3S_11485	CP028110.1	2159906.0	yihT/yihU/yihV/yihW	I3S_11480/I3S_11485/I3S_11490/I3S_11495	yihT~yihU~yihV~yihW	2158555	2162242	I3S_11480~I3S_11485~I3S_11490~I3S_11495	short	STEC	7 (B1)
AYG21321.1|CP032667.1	CP028110.1_cds_AWJ27134.1_2245	0.671	894	294	0	1	894	1	894	9.872e-126	399	GCA_003112145.1	yihV	lcl|CP028110.1_cds_AWJ27134.1_2245 [locus_tag=I3S_11490] [protein=sugar kinase] [protein_id=AWJ27134.1] [location=2160518..2161414] [gbkey=CDS]	2160518..2161414	+	2160518	2161414	I3S_11490	CP028110.1	2160966.0	yihT/yihU/yihV/yihW	I3S_11480/I3S_11485/I3S_11490/I3S_11495	yihT~yihU~yihV~yihW	2158555	2162242	I3S_11480~I3S_11485~I3S_11490~I3S_11495	short	STEC	7 (B1)
AYG21320.1|CP032667.1	CP028110.1_cds_AWJ27135.1_2246	0.709	780	227	0	1	780	1	780	3.781e-117	372	GCA_003112145.1	yihW	lcl|CP028110.1_cds_AWJ27135.1_2246 [locus_tag=I3S_11495] [protein=DeoR/GlpR transcriptional regulator] [protein_id=AWJ27135.1] [location=2161454..2162242] [gbkey=CDS]	2161454..2162242	+	2161454	2162242	I3S_11495	CP028110.1	2161848.0	yihT/yihU/yihV/yihW	I3S_11480/I3S_11485/I3S_11490/I3S_11495	yihT~yihU~yihV~yihW	2158555	2162242	I3S_11480~I3S_11485~I3S_11490~I3S_11495	short	STEC	7 (B1)
